ID,X,Y,Attribute 1,Attribute 2
0,428071,5094700,0.745705642,0
0,427803,5093670,0.169955852,1
0,428177,5094760,0.646376089,0
0,427784,5093640,0.60206999,1
0,427978,5094720,0.474479057,0
0,427956,5094830,0.138308289,1
0,427952,5093780,0.228604579,0
0,427917,5093780,0.109825325,1
0,427767,5093730,0.80645187,1
0,427937,5093680,0.143726798,0
0,428154,5094730,0.690914905,0
0,427762,5093600,0.008254595,0
0,427934,5093710,0.497706405,1
0,427802,5093710,0.763470328,0
0,427994,5094840,0.645221935,0
0,428164,5094830,0.962722669,0
0,428127,5094780,0.097911075,1
0,428089,5094740,0.999056942,0
0,428046,5094810,0.249053604,0
0,427760,5093610,0.017592463,0
0,427877,5093740,0.070105051,1
0,427904,5093690,0.465365238,1
0,427822,5093740,0.968944347,0
0,428176,5094700,0.082429129,0
0,427813,5093610,0.643762071,0
0,427889,5093600,0.100219418,1
0,427993,5094690,0.671984978,0
0,428094,5094800,0.364966567,0
0,427787,5093660,0.476353219,1
0,427791,5093720,0.591708847,0
0,428123,5094830,0.945364699,0
0,428067,5094850,0.695442447,1
0,427724,5093470,0.970185225,0
0,427946,5094720,0.53359716,1
0,427775,5093400,0.581784941,1
0,428029,5094750,0.121278431,0
0,427826,5093510,0.622098961,1
0,427802,5093280,0.654853696,0
0,427849,5093380,0.983427823,0
0,427825,5093450,0.940687189,0
0,427823,5093440,0.501770107,1
0,427805,5093370,0.144263091,0
0,427746,5093400,0.204639702,1
0,427827,5093330,0.180989299,1
0,427808,5093330,0.057458617,1
0,427757,5093500,0.741905962,1
0,427743,5093430,0.132350684,0
0,427751,5093280,0.677970839,0
0,427876,5093460,0.126373362,1
0,427780,5093420,0.128128615,0
0,427760,5093280,0.826201102,1
0,427776,5093330,0.388349422,1
0,427692,5093320,0.894446387,1
0,427809,5093380,0.495182631,0
0,427822,5093370,0.944524693,1
0,427844,5093500,0.241821089,0
0,427798,5093300,0.974307364,1
0,427721,5093450,0.187879732,1
0,427846,5093320,0.563128883,1
0,427765,5093510,0.912949044,1
0,427819,5093550,0.557022968,1
0,427795,5093420,0.270659143,1
0,427863,5093380,0.143693589,0
0,427713,5093370,0.886218539,1
0,427802,5093310,0.065208213,0
0,427793,5093380,0.170279992,0
0,427711,5093460,0.275567715,1
0,427681,5093300,0.026985768,1
0,427855,5093490,0.28657879,0
0,427804,5093320,0.422815607,1
0,427837,5093260,0.253063403,0
0,427757,5093460,0.470976855,1
0,427771,5093300,0.500233387,0
0,427801,5093390,0.855437423,0
0,427780,5093360,0.519562123,0
0,427873,5093390,0.238574964,0
0,427841,5093500,0.260819943,1
0,427749,5093390,0.779735247,0
0,427767,5093280,0.697685546,1
0,427723,5093500,0.330944836,0
0,427892,5093530,0.255449688,1
0,427831,5093540,0.580683149,1
0,427743,5093460,0.105162676,1
0,427753,5093540,0.701162509,0
0,427883,5093470,0.369987278,0
0,427857,5093300,0.400906494,1
0,427811,5093380,0.729202432,1
0,427737,5093520,0.08396545,1
0,427891,5093440,0.396888282,0
0,427787,5093540,0.129701404,1
0,427818,5093440,0.525803924,1
0,427755,5093540,0.449076637,1
0,427788,5093350,0.14554611,1
0,427779,5093430,0.098446448,0
0,427824,5093540,0.511800797,0
0,427862,5093510,0.329159949,0
0,427797,5093340,0.454219707,0
0,427792,5093520,0.220582012,0
0,427887,5093480,0.311618964,0
0,427881,5093530,0.031583815,0
0,427801,5093340,0.818294304,0
0,427840,5093480,0.97336761,0
0,427763,5093280,0.287839792,0
0,427760,5093370,0.852139741,1
0,427792,5093470,0.717331921,0
0,427717,5093490,0.691593283,1
0,427812,5093480,0.14625353,0
0,427723,5093390,0.346370027,1
0,427738,5093510,0.880790412,0
0,427815,5093440,0.092805027,1
0,427795,5093390,0.50536412,1
0,427820,5093400,0.998451393,1
0,427849,5093370,0.890923261,1
0,427645,5093120,0.415441199,1
0,427713,5093230,0.739840306,0
0,427677,5093050,0.969317391,1
0,427690,5093230,0.10059871,0
0,427821,5093160,0.177011925,1
0,427668,5093090,0.994499572,1
0,427655,5093050,0.563123683,0
0,427750,5093020,0.713636525,1
0,427673,5093240,0.445956516,1
0,427706,5093040,0.8808364,0
0,427792,5093140,0.911379098,1
0,427786,5093100,0.360897269,0
0,427657,5093090,0.964592729,1
0,427701,5093100,0.68075655,0
0,427689,5093260,0.480972016,1
0,427703,5093040,0.783981801,1
0,427663,5093100,0.053092251,0
0,427799,5093160,0.074166474,1
0,427703,5093170,0.731682885,1
0,427647,5093090,0.958434461,1
0,427775,5093030,0.991090717,0
0,427637,5093060,0.023002868,1
0,427639,5093050,0.210560108,0
0,427697,5093070,0.884285511,0
0,427677,5093150,0.956011601,0
0,427673,5093230,0.039175231,0
0,427771,5093170,0.185016123,1
0,427716,5093120,0.629784859,1
0,427805,5093200,0.288805202,0
0,427683,5093170,0.511454222,0
0,427696,5093230,0.824655135,0
0,427713,5093250,0.816760249,0
0,427741,5093120,0.156147015,0
0,427815,5093180,0.868111695,0
0,427784,5093190,0.516886447,0
0,427800,5093080,0.41757482,1
0,427781,5092960,0.625660526,1
0,427644,5092890,0.284667947,1
0,427731,5092900,0.790310158,1
0,427781,5092940,0.025997575,0
0,427686,5092830,0.769393024,1
0,427656,5092920,0.607559214,1
0,427707,5092820,0.684231072,1
0,427725,5092850,0.060952454,1
0,427628,5092880,0.769403894,1
0,427616,5092880,0.898738043,0
0,427736,5092890,0.209681771,1
0,427768,5092890,0.803105692,0
0,427673,5092970,0.155781,1
0,427732,5092840,0.93221573,0
0,427719,5092810,0.911135085,0
0,427757,5092970,0.94971427,1
0,427614,5092860,0.821546463,0
0,427675,5092980,0.988728326,0
0,427747,5092920,0.590685536,1
0,427614,5092810,0.102969623,0
0,427665,5092510,0.67901764,0
0,428625,5095030,0.340457949,0
0,428555,5094840,0.621372496,1
0,428340,5095020,0.954375923,0
0,428410,5095050,0.948461053,1
0,428527,5094660,0.208200564,0
0,428408,5094970,0.325041662,1
0,428368,5094890,0.408732981,0
0,428442,5095100,0.18437769,1
0,428530,5094900,0.47781572,1
0,428445,5094880,0.142884955,1
0,428507,5094850,0.246348952,0
0,428484,5095120,0.029143275,1
0,428238,5094690,0.360538275,0
0,428415,5094770,0.121720496,0
0,428475,5094820,0.996425707,0
0,428508,5094690,0.368577987,0
0,428335,5095040,0.675175183,1
0,428594,5094980,0.305168261,1
0,428522,5094690,0.414902516,0
0,428414,5095090,0.659359966,0
0,428526,5095030,0.074059137,1
0,428497,5094890,0.381537594,0
0,428546,5094650,0.988572726,0
0,428228,5094730,0.385850589,0
0,428595,5094980,0.297843894,1
0,428423,5094720,0.235145435,0
0,428405,5095000,0.547117338,1
0,428528,5094960,0.085983575,0
0,428466,5094790,0.439290297,0
0,428294,5094730,0.806505097,1
0,428544,5095040,0.018508138,0
0,428394,5095030,0.909491623,1
0,428342,5094850,0.45962111,1
0,428518,5094760,0.247967786,0
0,428496,5094750,0.952669443,1
0,428323,5094810,0.249840734,0
0,428522,5094750,0.144782862,0
0,428309,5094720,0.294621133,1
0,428330,5094950,0.418798003,1
0,428497,5095150,0.783659463,1
0,428491,5094980,0.854523967,1
0,428378,5094760,0.593704092,1
0,428411,5094780,0.96194732,1
0,428522,5094800,0.39672535,0
0,428401,5094820,0.852778476,1
0,428397,5094850,0.387304297,1
0,428312,5094830,0.591693121,1
0,428420,5094670,0.114082013,0
0,428521,5094820,0.46022183,1
0,428420,5094950,0.704162992,0
0,428569,5094730,0.827747845,1
0,428396,5094940,0.530855558,1
0,428360,5094660,0.549972704,1
0,428464,5094930,0.422483456,0
0,428393,5094750,0.869807939,0
0,428282,5094740,0.971307827,1
0,428574,5094880,0.07706964,1
0,428557,5094780,0.055368001,0
0,428508,5095090,0.736776231,0
0,428417,5094970,0.360745326,1
0,428419,5094760,0.833821688,0
0,428327,5094940,0.215236179,1
0,428432,5095000,0.403144776,0
0,428258,5094880,0.792133654,0
0,428279,5094680,0.416267351,0
0,428507,5095050,0.279679829,0
0,428524,5094810,0.014416792,1
0,428310,5094750,0.041566419,0
0,428290,5094860,0.103520871,1
0,428324,5094740,0.78665535,0
0,428561,5094830,0.917073141,1
0,428334,5094690,0.046907148,1
0,428337,5094800,0.678622357,0
0,428339,5094960,0.550458907,1
0,428414,5095040,0.768507083,1
0,428283,5094780,0.210686392,0
0,428386,5094700,0.084881189,0
0,428636,5095040,0.674301915,1
0,428591,5095090,0.844343411,1
0,428494,5095100,0.574138728,1
0,428364,5094710,0.683795066,1
0,428259,5094800,0.434629391,0
0,428409,5094810,0.858618655,0
0,428352,5095130,0.345642202,1
0,428382,5095120,0.198712763,1
0,428607,5094960,0.597301764,0
0,428388,5095110,0.238177617,0
0,428495,5094930,0.569926044,1
0,428401,5095020,0.153160899,1
0,428468,5094950,0.986473395,1
0,428291,5094710,0.477562789,0
0,428423,5095060,0.166426979,0
0,428405,5094930,0.759485966,1
0,428431,5095140,0.452788359,0
0,428375,5094780,0.561040617,1
0,428393,5094970,0.654304542,1
0,428601,5095090,0.074729974,1
0,428570,5095110,0.2026418,0
0,428244,5094840,0.841498055,0
0,428280,5094970,0.909164372,1
0,428391,5094780,0.062072567,0
0,428389,5094810,0.594174984,1
0,428329,5095110,0.638693067,0
0,428267,5094870,0.424853336,1
0,428350,5094890,0.5301055,0
0,428603,5095020,0.404106169,0
0,428367,5094730,0.759465736,1
0,428497,5094950,0.184279979,1
0,428352,5095000,0.329266447,1
0,428512,5094740,0.79153618,0
0,428302,5094730,0.072211129,0
0,428340,5094740,0.465178459,1
0,428532,5094800,0.555307163,0
0,428461,5094980,0.721765439,1
0,428456,5094780,0.041615044,1
0,428382,5094750,0.802108819,0
0,428579,5094890,0.794831732,1
0,428546,5095120,0.781999072,1
0,428519,5095120,0.997310057,0
0,428239,5094830,0.454665581,0
0,428366,5095070,0.192698042,1
0,428266,5094940,0.350500047,0
0,428306,5094770,0.318951028,1
0,428414,5094730,0.728375813,1
0,428521,5095140,0.131320956,1
0,428247,5094760,0.732221438,0
0,428522,5094700,0.20879783,0
0,428521,5094750,0.994860531,0
0,428475,5094990,0.88258171,1
0,428494,5095050,0.136699729,1
0,428504,5094720,0.10647664,1
0,428438,5094750,0.808322395,0
0,428321,5094790,0.473215034,0
0,428557,5094980,0.710667229,0
0,428478,5095060,0.143036439,1
0,428560,5095100,0.390717757,0
0,428362,5095080,0.655053748,1
0,428607,5095040,0.63845576,0
0,428641,5095130,0.830245916,0
0,428533,5094750,0.733546383,0
0,428256,5094900,0.212023261,1
0,428456,5095000,0.580480975,1
0,428403,5094880,0.010068839,0
0,428315,5094830,0.101336934,0
0,428490,5095030,0.684390616,1
0,428643,5094980,0.354187868,0
0,428425,5094950,0.40337797,1
0,428415,5095060,0.427885149,0
0,428462,5095040,0.266836487,0
0,428324,5094840,0.553997132,0
0,428464,5094910,0.900025094,0
0,428318,5094950,0.780634188,0
0,428416,5094770,0.293875646,1
0,428561,5094870,0.432860912,1
0,428387,5095000,0.122749626,0
0,428311,5094720,0.419196586,0
0,428369,5094790,0.320201182,1
0,428365,5094700,0.109958275,1
0,428395,5095060,0.802524829,1
0,428268,5094960,0.04729181,0
0,428486,5094730,0.847486668,1
0,428378,5094670,0.386499226,0
0,428360,5094120,0.099375129,1
0,428294,5094310,0.298191107,1
0,428337,5094200,0.11431969,0
0,428144,5094250,0.299416359,1
0,428291,5094300,0.232881042,0
0,428419,5094360,0.66205547,1
0,428180,5094550,0.684424001,0
0,428202,5094240,0.500504915,0
0,428284,5094140,0.088803242,1
0,428369,5094440,0.382917672,0
0,428161,5094160,0.185165447,1
0,428287,5094280,0.061163697,0
0,428219,5094500,0.413576246,0
0,428215,5094120,0.742565621,0
0,428220,5094380,0.965791812,0
0,428297,5094380,0.915612083,1
0,428306,5094330,0.172043381,1
0,428309,5094120,0.524023162,1
0,428352,5094280,0.639369343,0
0,428244,5094110,0.942232188,1
0,428156,5094320,0.366881145,0
0,428258,5094540,0.880982781,0
0,428222,5094370,0.815909388,0
0,428407,5094380,0.197371521,1
0,428406,5094440,0.599771312,1
0,428406,5094420,0.978217864,0
0,428358,5094600,0.000596358,1
0,428288,5094100,0.539275292,1
0,428331,5094160,0.578217151,1
0,428423,5094290,0.832021296,0
0,428205,5094120,0.301409414,0
0,428476,5094510,0.382955371,0
0,428432,5094590,0.64202878,1
0,428526,5094590,0.390108633,1
0,428221,5094500,0.607194267,0
0,428436,5094250,0.888907831,0
0,428426,5094440,0.630149222,0
0,428379,5094160,0.40925497,1
0,428169,5094440,0.598007329,0
0,428300,5094190,0.403860242,1
0,428169,5094550,0.17857896,1
0,428202,5094090,0.629561904,0
0,428295,5094490,0.021089569,1
0,428438,5094550,0.651789133,0
0,428108,5094280,0.936532593,1
0,428224,5094230,0.39079933,0
0,428466,5094600,0.14627147,1
0,428244,5094630,0.697921166,1
0,428249,5094540,0.469213343,1
0,428345,5094370,0.851301888,0
0,428273,5094270,0.121919184,1
0,428505,5094590,0.646361467,0
0,428456,5094250,0.688677342,1
0,428430,5094430,0.652892926,1
0,428365,5094430,0.019460021,1
0,428290,5094340,0.950913668,1
0,428326,5094160,0.213197902,0
0,428205,5094280,0.213293663,0
0,428436,5094280,0.347758223,0
0,428206,5094610,0.06884813,0
0,428179,5094270,0.830036433,0
0,428193,5094080,0.256766093,1
0,428355,5094430,0.13573315,0
0,428331,5094100,0.350785398,1
0,428367,5094500,0.619784405,1
0,428282,5094330,0.991410323,0
0,428208,5094480,0.767766499,1
0,428357,5094360,0.158258566,1
0,428359,5094140,0.751525218,1
0,428083,5094190,0.39039399,1
0,428229,5094370,0.310827224,0
0,428313,5094240,0.704314217,0
0,428231,5094300,0.867501218,0
0,428412,5094420,0.84476628,1
0,428459,5094500,0.998758998,0
0,428291,5094600,0.976781704,1
0,428240,5094580,0.77128629,0
0,428067,5094120,0.414367356,0
0,428171,5094120,0.342616712,0
0,428126,5094310,0.343330116,1
0,428178,5094480,0.541689845,0
0,428157,5094220,0.057915085,1
0,428330,5094280,0.328971676,0
0,428088,5094180,0.07801532,1
0,428396,5094450,0.4938209,1
0,428347,5094470,0.419281594,0
0,428156,5094270,0.716484234,0
0,428205,5094210,0.738865928,1
0,428394,5094300,0.357588354,1
0,428179,5094590,0.190295087,0
0,428411,5094230,0.679892314,1
0,428196,5094430,0.044807553,0
0,428299,5094540,0.155597302,0
0,428291,5094110,0.537022978,1
0,428429,5094320,0.627247204,1
0,428295,5094180,0.7475692,0
0,428222,5094100,0.449595462,0
0,428205,5094360,0.168289104,0
0,428306,5094530,0.799866466,1
0,428191,5094350,0.71665736,0
0,428377,5094490,0.805858688,1
0,428374,5094170,0.223643743,1
0,428256,5094330,0.211127598,0
0,428220,5094450,0.888085722,1
0,428259,5094200,0.431623703,0
0,428227,5094230,0.033037688,1
0,428303,5094310,0.902725714,0
0,428105,5094240,0.0703435,0
0,428321,5094270,0.46568493,0
0,428292,5094350,0.588786897,0
0,428277,5094450,0.629612025,1
0,428121,5094270,0.642835093,1
0,428227,5094380,0.60237539,1
0,428251,5094160,0.85676481,1
0,428281,5094470,0.157722338,1
0,428256,5094420,0.394752634,0
0,428424,5094390,0.267415729,0
0,428226,5094380,0.296641672,1
0,428382,5094500,0.542228497,0
0,428244,5094360,0.068432131,0
0,428319,5094310,0.480694309,0
0,428253,5094300,0.827423842,0
0,428430,5094300,0.461133249,0
0,428249,5094140,0.949351601,0
0,428086,5094240,0.965857984,0
0,428192,5094620,0.075558784,0
0,428127,5094350,0.837524647,1
0,428130,5094250,0.902724821,1
0,428433,5094380,0.473565035,0
0,428454,5094600,0.447190422,0
0,428230,5094080,0.075528335,0
0,428445,5094600,0.878479188,0
0,428453,5094420,0.320152447,1
0,428428,5094330,0.916550828,1
0,428194,5094620,0.532163409,0
0,428197,5094170,0.014483759,0
0,428102,5094150,0.95083621,0
0,428355,5094160,0.186964069,0
0,428418,5094420,0.135073291,0
0,428159,5094420,0.829004988,0
0,428302,5094520,0.079727241,0
0,428383,5094600,0.390084511,1
0,428191,5094260,0.307248905,1
0,428180,5094410,0.446943321,1
0,428159,5094490,0.710890937,1
0,428199,5094130,0.273928883,0
0,428183,5094380,0.444638177,0
0,428406,5094280,0.607233468,0
0,428376,5094450,0.398084097,0
0,428303,5094130,0.055981386,1
0,428377,5094280,0.10802194,1
0,428258,5094340,0.866362733,0
0,428159,5094520,0.674880131,0
0,428163,5094440,0.086612819,0
0,428130,5094350,0.442603035,0
0,428418,5094560,0.985719398,0
0,428275,5094090,0.734185446,1
0,428159,5094210,0.621569529,0
0,428233,5094250,0.095107863,1
0,428234,5094330,0.606017322,0
0,428326,5094440,0.048841567,1
0,428106,5094120,0.434012697,1
0,428334,5094390,0.833649659,1
0,428381,5094170,0.406320474,1
0,428459,5094360,0.5378076,0
0,428323,5094520,0.90530172,0
0,428447,5094260,0.917085843,0
0,428309,5094500,0.818354121,1
0,428348,5094400,0.752121086,1
0,428164,5094520,0.602544107,1
0,428375,5094090,0.979738384,0
0,428135,5094310,0.981384504,0
0,428236,5094180,0.000313886,0
0,428281,5094080,0.52084417,1
0,428169,5094430,0.331616374,0
0,428154,5094400,0.664114518,0
0,428250,5094480,0.231271189,0
0,428191,5094490,0.182102408,0
0,428179,5094490,0.754557218,0
0,428320,5094220,0.239204171,1
0,428176,5094280,0.180153234,1
0,428431,5094290,0.95687336,1
0,428182,5094410,0.273367919,0
0,428179,5094500,0.047738985,0
0,428148,5094420,0.961516076,0
0,428496,5094610,0.062381624,0
0,428178,5094450,0.110895773,1
0,428396,5094210,0.94149077,0
0,428253,5094120,0.79904366,1
0,428267,5094560,0.881364322,0
0,428384,5094270,0.970592802,1
0,428526,5094570,0.844678421,1
0,428200,5094360,0.590988329,0
0,428528,5094560,0.026476467,0
0,428379,5094560,0.318763741,1
0,428195,5094450,0.956400786,1
0,428432,5094550,0.470388345,0
0,428318,5094620,0.53621205,1
0,428497,5094470,0.779108524,1
0,428186,5094100,0.380204479,1
0,428419,5094250,0.589745024,1
0,428267,5094290,0.114421261,1
0,428084,5094210,0.951782456,0
0,428241,5094600,0.303436892,1
0,428190,5094390,0.057036681,0
0,428379,5094100,0.942878786,0
0,428245,5094560,0.302325927,1
0,428356,5094150,0.050705583,0
0,428129,5094390,0.528304198,1
0,428356,5094230,0.411483328,1
0,428111,5094270,0.112876134,0
0,428313,5094160,0.604417248,1
0,428468,5094470,0.570917549,1
0,428316,5094410,0.784405675,0
0,428362,5094500,0.967458883,0
0,428233,5094380,0.606767184,0
0,428302,5093630,0.517787883,1
0,428402,5093750,0.702216904,0
0,428349,5093710,0.643567754,1
0,428325,5093690,0.642226367,1
0,428300,5093630,0.64700167,1
0,428131,5093620,0.303198251,0
0,427971,5093460,0.343900143,1
0,428270,5093810,0.905715346,1
0,428254,5093500,0.991124818,1
0,428070,5093700,0.39155004,0
0,428346,5093740,0.180072392,0
0,428336,5094030,0.500029199,0
0,428226,5093460,0.363828776,1
0,428304,5093690,0.504527727,0
0,428112,5093430,0.444493608,0
0,428302,5093960,0.45329345,1
0,428366,5093560,0.055499689,1
0,428341,5093470,0.442219866,1
0,428064,5093630,0.833807864,0
0,428179,5093920,0.339264009,0
0,428261,5093900,0.556192089,0
0,427990,5093660,0.942682408,1
0,428097,5093880,0.321478107,0
0,428261,5093760,0.231930611,0
0,428106,5093860,0.070106859,1
0,428110,5093600,0.984641295,1
0,428262,5093410,0.925075874,1
0,428116,5093880,0.395315598,1
0,428170,5093940,0.419925611,0
0,428169,5093540,0.360966386,1
0,428106,5093600,0.073750032,1
0,428127,5093960,0.833211167,0
0,428350,5093620,0.190406922,1
0,428394,5093790,0.450749814,0
0,428210,5093970,0.456035143,1
0,428324,5093520,0.692508791,0
0,428146,5093860,0.976133202,1
0,428188,5093860,0.287898552,0
0,428348,5093600,0.708313823,0
0,428310,5093910,0.83823922,1
0,428213,5093910,0.400485805,0
0,428217,5093960,0.476922465,0
0,428084,5094010,0.958315147,0
0,428160,5093990,0.98652994,1
0,428066,5093990,0.676701085,1
0,428285,5093600,0.581290374,1
0,428316,5093570,0.227731636,0
0,428289,5094030,0.975197294,1
0,428052,5093390,0.81927873,1
0,428021,5093570,0.047311691,1
0,428240,5093430,0.03298884,0
0,428185,5093770,0.743946847,1
0,428285,5093520,0.212256347,1
0,427927,5093480,0.275407026,1
0,428377,5093590,0.212986683,1
0,428065,5093480,0.76969439,0
0,428281,5094000,0.352819752,1
0,428044,5093440,0.004623646,1
0,428189,5093980,0.891343482,0
0,428003,5093720,0.676138372,0
0,427999,5093360,0.387334275,1
0,427977,5093430,0.631671199,0
0,428206,5093690,0.380629617,0
0,427970,5093380,0.927874428,0
0,427937,5093510,0.681896734,1
0,428388,5094000,0.094314637,0
0,428007,5093800,0.287800343,0
0,428363,5093540,0.954089345,0
0,428211,5093790,0.657062475,1
0,428327,5093770,0.542696659,1
0,428270,5093670,0.662820273,0
0,428102,5093720,0.280556865,1
0,427987,5093420,0.234403943,0
0,428063,5093750,0.110405603,1
0,428178,5093880,0.067580902,0
0,428176,5093450,0.497428354,0
0,428350,5093670,0.310244892,0
0,427913,5093420,0.993952357,1
0,427992,5093380,0.673804654,1
0,428189,5093600,0.198453157,1
0,428293,5093810,0.181656605,1
0,428228,5093810,0.147872958,0
0,427970,5093540,0.742284189,0
0,428191,5093550,0.459676883,1
0,428091,5093570,0.472211161,0
0,428269,5093500,0.641300565,0
0,428241,5093830,0.662101503,0
0,428354,5093580,0.231721568,1
0,428137,5093380,0.055834298,1
0,428371,5093660,0.502913601,1
0,428126,5093680,0.722177494,1
0,427960,5093410,0.58222968,0
0,428028,5093900,0.239797744,0
0,428297,5093440,0.514793153,0
0,428378,5093830,0.812971208,0
0,428197,5093810,0.355956264,1
0,428029,5093690,0.420541332,0
0,428211,5094000,0.746970106,0
0,428049,5093960,0.749219619,1
0,428217,5093990,0.788602199,1
0,428194,5093480,0.920053207,0
0,428051,5093850,0.694433145,1
0,428093,5093520,0.673033983,0
0,428312,5093600,0.772975983,0
0,428093,5093760,0.329849105,1
0,428395,5093710,0.287349709,1
0,428126,5093590,0.352440118,1
0,428273,5093940,0.407440897,1
0,428231,5093660,0.253559075,1
0,428250,5093910,0.756237308,0
0,428348,5093810,0.847391183,0
0,428240,5093420,0.376081835,1
0,428294,5093790,0.634619154,1
0,428380,5093650,0.425746401,1
0,428213,5093430,0.629233377,1
0,428115,5093690,0.214090544,0
0,428384,5093710,0.961309867,0
0,428264,5093720,0.143535612,0
0,428129,5093740,0.708863847,0
0,428280,5093360,0.848144486,1
0,428136,5093420,0.600011548,1
0,428180,5093640,0.972093287,1
0,428126,5093860,0.479759416,0
0,427974,5093520,0.914259855,1
0,427998,5093760,0.917684015,1
0,428181,5093910,0.839990055,1
0,428308,5093790,0.395065925,0
0,428273,5093400,0.150860035,0
0,428250,5093950,0.204303521,0
0,428326,5094030,0.484543682,1
0,428319,5094030,0.994680914,1
0,428301,5093780,0.627999887,1
0,427938,5093460,0.076233403,0
0,428202,5093890,0.374372315,0
0,428242,5093990,0.507205068,1
0,427994,5093760,0.161917103,0
0,427995,5093680,0.111618389,0
0,428261,5094010,0.095118652,1
0,428320,5093550,0.00061447,0
0,428100,5093520,0.634900484,1
0,427938,5093370,0.736978081,1
0,428188,5093810,0.515454482,0
0,428054,5093730,0.408638862,1
0,427973,5093400,0.504966526,1
0,428212,5093850,0.365351452,0
0,428335,5093480,0.393746662,1
0,428393,5093540,0.530051172,0
0,428350,5093900,0.575321485,1
0,428002,5093730,0.623613318,1
0,428191,5093470,0.486842192,0
0,428379,5093830,0.995738459,0
0,428267,5093430,0.310253183,0
0,428394,5094000,0.62431656,1
0,428324,5093520,0.521274975,1
0,428062,5093400,0.657315425,0
0,428279,5093720,0.100935412,0
0,427963,5093550,0.657474409,0
0,428340,5093710,0.135436419,1
0,427969,5093550,0.031550317,0
0,428249,5093640,0.550282565,0
0,428275,5093960,0.423088883,0
0,428349,5093710,0.062987046,0
0,428072,5093580,0.883874743,1
0,428110,5093830,0.46439852,0
0,428161,5093810,0.415973405,1
0,428322,5094000,0.978697289,1
0,428386,5093770,0.27045853,0
0,428263,5093520,0.230925404,1
0,428107,5093420,0.918401177,0
0,428118,5093680,0.551436371,0
0,428164,5093560,0.34623347,1
0,428121,5093720,0.090264149,0
0,428301,5093840,0.464229593,0
0,428292,5093980,0.028982388,1
0,428399,5093960,0.367987091,1
0,428284,5093580,0.910824057,0
0,428097,5093620,0.738651796,1
0,428155,5093410,0.527290491,1
0,428256,5093420,0.096772983,0
0,428273,5093900,0.245067963,0
0,428255,5093870,0.871032393,0
0,428258,5093590,0.736682765,0
0,427984,5093720,0.144679657,0
0,428263,5093370,0.873642887,1
0,428251,5093820,0.334494842,0
0,428087,5093380,0.519303872,1
0,428359,5093550,0.044828485,0
0,428290,5094000,0.47879202,0
0,428118,5093360,0.028427774,0
0,428078,5093520,0.247466118,0
0,428127,5093560,0.987740312,0
0,428102,5093350,0.105473357,1
0,428266,5093430,0.206056724,1
0,428044,5093540,0.227780021,0
0,428049,5093550,0.609768953,0
0,428225,5093820,0.153362554,1
0,428038,5093620,0.065283883,0
0,428052,5093830,0.432120425,1
0,428278,5093500,0.518678782,0
0,428082,5093520,0.588492431,0
0,428294,5093530,0.559002273,1
0,428274,5093660,0.511374143,1
0,428068,5093400,0.400352699,0
0,428054,5094020,0.531657773,0
0,428361,5093710,0.564456332,1
0,428053,5094040,0.044413813,0
0,428158,5093640,0.551455506,0
0,428334,5093830,0.455275106,0
0,428030,5093860,0.341399216,0
0,428375,5093900,0.453390287,0
0,427937,5093480,0.269990017,1
0,428192,5093740,0.61153063,0
0,428326,5093460,0.362695563,1
0,428347,5093920,0.371199985,0
0,428394,5093810,0.951939489,0
0,428106,5093700,0.270390972,1
0,428234,5093590,0.862219684,0
0,428136,5093700,0.950668239,1
0,428210,5093920,0.304460465,1
0,428175,5093870,0.332929153,0
0,428091,5093710,0.425773158,0
0,428220,5093380,0.109878149,1
0,428388,5093740,0.131615063,1
0,428337,5093670,0.158675598,0
0,428388,5093760,0.321165993,0
0,428201,5093450,0.686315857,1
0,428377,5093890,0.977281525,1
0,428019,5093360,0.400474877,1
0,428186,5093710,0.483354694,0
0,428072,5093960,0.642392072,1
0,428328,5093710,0.798928415,0
0,428372,5093980,0.145258122,0
0,428166,5093990,0.286160596,0
0,428266,5093750,0.853117099,1
0,428111,5093630,0.326370786,0
0,428093,5093490,0.702693153,0
0,428319,5093430,0.630435185,1
0,428153,5093780,0.018250107,0
0,428396,5093550,0.746183776,1
0,428213,5093460,0.96256437,0
0,428074,5093380,0.786647455,0
0,428285,5093770,0.389331006,1
0,428397,5093640,0.016202934,1
0,428032,5093360,0.738043715,1
0,428001,5093510,0.1778827,0
0,428385,5093950,0.450273367,1
0,428362,5093760,0.579475487,0
0,428175,5093510,0.006648219,1
0,428078,5093620,0.315448202,0
0,428271,5093500,0.847279282,0
0,428232,5093920,0.925362306,1
0,428320,5093790,0.943752532,0
0,428015,5093690,0.892999552,0
0,428148,5093670,0.163480353,0
0,428125,5093840,0.219553927,0
0,428051,5093770,0.455603175,1
0,428028,5093410,0.278407714,0
0,428236,5093990,0.652789345,1
0,428207,5093830,0.435497291,0
0,428205,5093680,0.638946987,0
0,428286,5093710,0.536693583,1
0,428116,5093800,0.097530954,1
0,427992,5093520,0.381492862,1
0,428240,5093360,0.062299846,1
0,428060,5093840,0.374294675,0
0,428356,5093610,0.72176493,0
0,427990,5093580,0.697574521,0
0,428249,5093970,0.955620879,0
0,428211,5093820,0.54260458,1
0,428294,5094000,0.671479681,0
0,428226,5093720,0.687205455,1
0,428358,5093480,0.757298821,0
0,428336,5093630,0.088407237,0
0,428236,5093590,0.84445118,0
